TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_c2rnhpyq.lxk.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_c2rnhpyq.lxk.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",2436,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7320,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:45:45.993 AM","4/7/2025, 3:45:45.993 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:45:40.284 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_udi3x3wu.tmy.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_udi3x3wu.tmy.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a EnforcePasswordHistory@pid4aov7mr2nu556 -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",2436,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7319,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:45:45.993 AM","4/7/2025, 3:45:45.993 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:45:40.284 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_d0sxryul.qpm.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_d0sxryul.qpm.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6644,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7297,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:45:07.406 AM","4/7/2025, 3:45:07.406 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:45:01.788 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_a3lyjhma.5rj.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_a3lyjhma.5rj.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a MinimumPasswordAge@pid4wodjei5iqy2k -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6644,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7296,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:45:07.406 AM","4/7/2025, 3:45:07.406 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:45:01.788 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_bbrgwmlt.kty.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_bbrgwmlt.kty.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a StorePasswordsUsingReversibleEncryption -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6400,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7285,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:44:28.204 AM","4/7/2025, 3:44:28.204 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:44:22.480 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_5ycsovf1.yt0.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_5ycsovf1.yt0.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a StorePasswordsUsingReversibleEncryption -c Compliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6400,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7284,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:44:28.203 AM","4/7/2025, 3:44:28.203 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:44:22.480 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_ktwiy2g2.x00.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_ktwiy2g2.x00.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",2052,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7276,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:43:50.803 AM","4/7/2025, 3:43:50.803 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:43:45.411 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_djkhytsp.zce.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_djkhytsp.zce.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a AzureWindowsVMEncryptionCompliance -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",2052,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,7275,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 3:43:50.803 AM","4/7/2025, 3:43:50.803 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 3:43:45.411 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileModified,"{""FileType"":""Zip""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","VMAgentLogs.zip",,,,5171941,"D:\CollectGuestLogsTemp\VMAgentLogs.zip","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,6c981062c653f335d7b51a50242d9595,,,,7274,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,260265de58e8d1b6e56257e24c9cfe331dab5afc,7fe3e5a6986ce7ba307ac45415d063e0b3a70838825e03872bb9b29194356420,,,,"4/7/2025, 3:43:46.713 AM","4/7/2025, 3:43:46.713 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","secedit.inf",,,,16578,"C:\Windows\System32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf","nt authority",system,,"S-1-5-18",,"secedit.exe /export /cfg ""C:\Windows\system32\config\systemprofile\AppData\Local\AzureSecurityPack\secedit.inf""","secedit.exe","c:\windows\system32\secedit.exe",7728,System,fe961d8056062e047bcfbd77ebd431b7,"gc_worker.exe",4648,2cd7718827c793f8ca53c9fe0cc11d09e450ea67,58348e21fb9ae1582e68aa07bf21f87d58db03fe12123b0df5bfb3a7e168db26,TokenElevationTypeDefault,,f52948e63da408a9ac96c05ac0edb454,,,,7261,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,4554ead18700d76a9213236b85badaec95afff93,507ca801321bbd8e5ac9a25ed2048def468b87984a8421d2b38e1788c57d5c0e,,,,"4/7/2025, 3:43:08.779 AM","4/7/2025, 3:43:08.779 AM","4/7/2025, 3:42:53.061 AM","4/7/2025, 3:43:08.068 AM",41984,"Microsoft Corporation","Windows Security Configuration Editor Command Tool",SeCEdit,SeCEdit,"Microsoft® Windows® Operating System","10.0.19041.1",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerHostPluginVersions.xml",,,,14,"D:\CollectGuestLogsTemp\WireServerHostPluginVersions.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,1ffc871d0b914505b2bef687105c492c,,,,7249,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6f1ebaa0d8b8d5536afc6bd79db136b4ab8ade0e,0eae1edd7ed6dbcb2e3c2f338b67965e38f87ca7046ba06ce7219e4bb158df41,,,,"4/7/2025, 3:42:27.141 AM","4/7/2025, 3:42:27.141 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleExtensionsConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,15702,"D:\CollectGuestLogsTemp\WireServerRoleExtensionsConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,1b2540ce0695a595581d16021c79c40a,,,,7248,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,9829d62d43d1cae600959743ee85e14ed40b225f,f4b7b44bb4093c4c18554a886b8afa0364a9781697c46de005004cb54ce82525,,,,"4/7/2025, 3:42:27.135 AM","4/7/2025, 3:42:27.135 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleSharedConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,911,"D:\CollectGuestLogsTemp\WireServerRoleSharedConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,83f1f945e76e6895abdcc1b60fd79de1,,,,7247,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,3a9fdb516b7a07b3f05f0ef0a3c040912dba534c,e46a5828b5c0b13a3e3182ac797ca0b8c8e4d36b7049e9e5d36558c60e71c8da,,,,"4/7/2025, 3:42:27.134 AM","4/7/2025, 3:42:27.134 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleHostingEnvironmentConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,1437,"D:\CollectGuestLogsTemp\WireServerRoleHostingEnvironmentConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,8915e641bbe1d7333d7ae3a01e1a0a18,,,,7246,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6969ab8dde37f0e5c65e0b33ed88fbba0e2dcd83,6049b08bc4b86eb8dc3fe778e9fadcc805e67411f2d3c6d9347b485f672722f6,,,,"4/7/2025, 3:42:27.133 AM","4/7/2025, 3:42:27.133 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerRoleFullConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml",,,,17093,"D:\CollectGuestLogsTemp\WireServerRoleFullConfig_c625e5b5-6e5c-457a-8a95-4fdbe7394bf0._Resend7393-VM.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,73dc9278900c3975372af0d2cf547e4e,,,,7245,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,2a819c56164088666b62e91f5dd9a7475c2cd00b,c6f870dcda174fbe2fc13e1095720f77224cbbf4c638a4d2e8c2a6dbd621099d,,,,"4/7/2025, 3:42:27.132 AM","4/7/2025, 3:42:27.132 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WireServerGoalState_0cb84c72-8526-4062-adbc-ec98c2428485.xml",,,,2130,"D:\CollectGuestLogsTemp\WireServerGoalState_0cb84c72-8526-4062-adbc-ec98c2428485.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,57af5255f9d24555b7c53bc1f9696736,,,,7244,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,1c8f7a4ee6774a10e9c601c2fc5c987fd9e2f877,ae2f9a6f3cb9b42f000eaa65ed4c72ea17c2430bcb8a5520b45b75c86b19f282,,,,"4/7/2025, 3:42:26.541 AM","4/7/2025, 3:42:26.541 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","WindowsAzureRegKey.xml",,,,2814,"D:\CollectGuestLogsTemp\WindowsAzureRegKey.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,94d0c54314cd7b1303806c7e4096b13f,,,,7243,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,067d984ebae58db3578df3314b95be78a4719105,faa07480c01a22cb38ca05c4df8d13dcc935c6727565a38ad121246a7cf713e2,,,,"4/7/2025, 3:42:24.064 AM","4/7/2025, 3:42:24.064 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","GuestAgentRegKey.xml",,,,745,"D:\CollectGuestLogsTemp\GuestAgentRegKey.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,77f6f12a4a4d3d610960450db4ffd264,,,,7242,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6753a530371625cc41205899eae0a9cfe8a910f0,a2ad2e24e328bbe411838c5d879ddcaa3d3f8275cb9a5c582494a35911bf47f2,,,,"4/7/2025, 3:42:23.321 AM","4/7/2025, 3:42:23.321 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","KvpRegKey.xml",,,,16460,"D:\CollectGuestLogsTemp\KvpRegKey.xml","nt authority",system,,"S-1-5-18",,"""CollectGuestLogs.exe"" -Mode:ga -FileName:D:\CollectGuestLogsTemp\VMAgentLogs.zip","collectguestlogs.exe","c:\windowsazure\guestagent_2.7.41491.1149_2025-03-28_222112\collectguestlogs.exe",9024,System,770e544d8e5b9ea1068bd8f9706b41d1,"WaAppAgent.exe",2312,492d74224ec76b76e80dfb84f721506ee34dd8b8,7ccc01f1a12b24cd8d979774ffaec65affeeef20897191dd896d96dd51de8f02,TokenElevationTypeDefault,,d6615122eaf8a8da85dda58fd21b7cee,,,,7241,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,65281d687c6f18ecca8d2d9d03ee592486d275fe,eaa428a863d158eacdd2aa81e9dea19303a857ba8fccd467288e60cf4bfaaf44,,,,"4/7/2025, 3:42:23.122 AM","4/7/2025, 3:42:23.122 AM","4/7/2025, 12:34:33.018 AM","4/7/2025, 3:42:12.770 AM",98624,azgaext,CollectGuestLogs,"CollectGuestLogs.exe","CollectGuestLogs.exe",CollectGuestLogs,"3.0.02865.45+9d537819782d8ea0f7c1bc49c1c3d4b0a4004ba2",0,false,,,,DeviceFileEvents
